brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
merc, CLS Class,2014,Automatic,100552,Diesel,200.0,46.3,3.0,11975
audi, A7,2019,Automatic,984,Diesel,145.0,38.2,3.0,35850
bmw, 8 Series,2019,Semi-Auto,88,Petrol,145.0,24.4,4.4,88980
vw, Scirocco,2016,Manual,60517,Diesel,20.0,55.4,2.0,12799
hyundi, IX20,2013,Automatic,50150,Petrol,200.0,43.6,1.6,6995
bmw, i3,2014,Automatic,37161,Hybrid,0.0,470.8,0.0,14182
hyundi, I800,2016,Automatic,51446,Diesel,325.0,33.6,2.5,14300
bmw, X4,2019,Automatic,5744,Diesel,145.0,42.8,2.0,34526
vw, Arteon,2019,Automatic,8092,Diesel,145.0,37.7,2.0,33450
vw, Scirocco,2017,Manual,15063,Diesel,145.0,55.4,2.0,15190
ford, Grand C-MAX,2011,Manual,73780,Petrol,200.0,40.9,1.6,5485
vw, Arteon,2019,Semi-Auto,6987,Petrol,145.0,47.1,2.0,27491
vw, Scirocco,2015,Manual,28691,Petrol,125.0,52.3,1.4,10981
toyota, Hilux,2016,Manual,20250,Diesel,265.0,40.4,2.4,15650
merc, X-CLASS,2017,Automatic,44632,Diesel,265.0,35.8,2.3,20995
vw, Caddy Maxi Life,2019,Semi-Auto,11900,Diesel,145.0,58.9,2.0,18990
bmw, X6,2020,Semi-Auto,3955,Diesel,145.0,34.9,3.0,57990
vw, Beetle,2015,Manual,38000,Petrol,125.0,51.4,1.2,9299
toyota, Prius,2015,Automatic,42929,Other,0.0,72.4,1.8,12000
skoda, Yeti,2016,Semi-Auto,35843,Diesel,160.0,51.4,2.0,14499
merc, X-CLASS,2018,Automatic,8043,Diesel,260.0,31.4,3.0,37493
hyundi, IX20,2016,Manual,27815,Petrol,125.0,50.4,1.4,8050
merc, V Class,2019,Semi-Auto,1998,Diesel,145.0,37.7,2.0,42980
ford, Mustang,2020,Manual,10,Petrol,145.0,23.7,5.0,42999
merc, CLS Class,2019,Automatic,3572,Diesel,145.0,48.7,2.9,39599
merc, M Class,2012,Automatic,75626,Diesel,200.0,44.8,2.1,14999
vauxhall, Combo Life,2018,Manual,18,Diesel,145.0,53.3,1.5,14377
toyota, Avensis,2006,Manual,87743,Diesel,165.0,49.6,2.0,2250
merc, CLS Class,2019,Automatic,15263,Diesel,145.0,45.6,2.0,35950
ford, Grand C-MAX,2014,Automatic,43391,Diesel,160.0,48.7,2.0,9195
ford, Edge,2017,Manual,53204,Diesel,160.0,48.7,2.0,16325
vw, Jetta,2016,Semi-Auto,39836,Diesel,30.0,62.8,2.0,11795
ford, Edge,2016,Manual,77137,Diesel,160.0,48.7,2.0,14998
vw, Caddy Maxi Life,2019,Manual,6693,Diesel,145.0,50.4,2.0,19499
merc, CLA Class,2015,Automatic,27000,Petrol,200.0,39.8,2.0,24990
ford, Galaxy,2016,Semi-Auto,47937,Diesel,165.0,51.4,2.0,17489
skoda, Roomster,2012,Manual,54000,Petrol,145.0,49.6,1.2,5290
toyota, PROACE VERSO,2019,Manual,2456,Diesel,145.0,40.4,2.0,25488
hyundi, I800,2018,Automatic,33138,Diesel,150.0,28.0,2.5,14800
ford, Galaxy,2017,Manual,25745,Diesel,125.0,56.5,2.0,17495
skoda, Rapid,2015,Automatic,42000,Petrol,125.0,52.3,1.4,6980
merc, GL Class,2015,Semi-Auto,22548,Diesel,330.0,36.2,3.0,32998
toyota, Avensis,2016,Manual,60017,Diesel,20.0,67.3,1.6,9192
bmw, M4,2017,Semi-Auto,17834,Petrol,145.0,34.0,3.0,33650
bmw, X4,2019,Automatic,123,Petrol,145.0,26.9,3.0,47480
skoda, Kamiq,2019,Manual,543,Petrol,145.0,47.9,1.0,18990
merc, V Class,2019,Semi-Auto,13347,Diesel,145.0,45.6,2.2,38995
toyota, Verso,2017,Semi-Auto,20450,Petrol,205.0,42.8,1.8,13498
merc, CLS Class,2019,Semi-Auto,15674,Diesel,145.0,47.9,2.9,42849
bmw, Z4,2011,Manual,64250,Petrol,305.0,33.2,2.5,10450
vw, Shuttle,2018,Manual,15694,Diesel,150.0,47.1,2.0,19998
toyota, Avensis,2016,Manual,31912,Diesel,20.0,67.3,1.6,10191
hyundi, Santa Fe,2017,Semi-Auto,38452,Diesel,150.0,42.8,2.2,19429
vw, Caddy,2017,Automatic,25797,Diesel,145.0,55.4,2.0,15995
vauxhall, Combo Life,2019,Manual,1,Diesel,145.0,53.3,1.5,14634
hyundi, IX20,2016,Manual,21941,Petrol,125.0,50.4,1.4,8470
vw, Shuttle,2018,Manual,35193,Diesel,145.0,47.1,2.0,22999
vw, Tiguan Allspace,2018,Manual,6000,Diesel,145.0,49.6,2.0,27000
toyota, Avensis,2015,Manual,51500,Diesel,30.0,61.4,2.0,8495
merc, V Class,2019,Automatic,2550,Diesel,145.0,36.7,2.0,47950
toyota, Verso,2015,Manual,73305,Diesel,30.0,62.8,1.6,8461
merc, SLK,2011,Automatic,40000,Petrol,200.0,43.5,1.8,10995
hyundi, Santa Fe,2019,Semi-Auto,5117,Diesel,145.0,39.2,2.2,33791
audi, A7,2019,Semi-Auto,5724,Diesel,145.0,48.7,2.0,30950
hyundi, Santa Fe,2015,Manual,21998,Diesel,200.0,46.3,2.2,15990
vw, Scirocco,2016,Manual,15477,Diesel,145.0,47.1,2.0,12999
audi, S3,2016,Semi-Auto,34500,Petrol,200.0,40.9,2.0,19300
merc, X-CLASS,2018,Automatic,14000,Diesel,240.0,35.8,2.3,28990
ford, Galaxy,2017,Manual,42580,Diesel,150.0,56.5,2.0,17298
merc, SLK,2014,Automatic,55404,Diesel,145.0,56.5,2.0,10950
bmw, 6 Series,2019,Semi-Auto,10813,Diesel,145.0,53.3,3.0,33980
merc, GL Class,2016,Automatic,42000,Diesel,260.0,42.8,3.0,31750
hyundi, IX35,2015,Manual,49291,Diesel,150.0,53.3,1.7,8498
bmw, i3,2015,Automatic,59000,Other,0.0,470.8,0.6,14940
hyundi, IX35,2013,Manual,55472,Diesel,145.0,53.3,1.7,6999
bmw, M2,2019,Semi-Auto,4358,Petrol,145.0,29.1,3.0,44990
hyundi, IX20,2016,Manual,9442,Petrol,125.0,50.4,1.4,8995
bmw, 7 Series,2017,Semi-Auto,34017,Diesel,125.0,57.6,3.0,26998
bmw, 6 Series,2014,Semi-Auto,45012,Diesel,165.0,49.6,3.0,17791
merc, GLS Class,2017,Automatic,25237,Diesel,305.0,37.2,3.0,38459
audi, A7,2014,Semi-Auto,29319,Diesel,145.0,54.3,3.0,19800
audi, A8,2016,Semi-Auto,39000,Diesel,300.0,38.7,4.2,23995
bmw, X6,2020,Semi-Auto,5656,Diesel,150.0,33.2,3.0,67990
merc, GL Class,2015,Automatic,13581,Diesel,330.0,36.2,3.0,34129
ford, KA,2016,Manual,16690,Petrol,30.0,57.7,1.2,5497
ford, Puma,2020,Manual,1381,Petrol,145.0,50.4,1.0,20991
ford, Tourneo Custom,2018,Manual,8095,Diesel,145.0,44.8,2.0,20995
ford, Grand C-MAX,2017,Manual,36333,Diesel,145.0,64.2,1.5,10190
ford, Grand C-MAX,2014,Manual,45460,Diesel,125.0,60.1,1.6,6998
vw, Shuttle,2019,Semi-Auto,21399,Diesel,145.0,32.8,2.0,23999
merc, V Class,2018,Semi-Auto,5988,Diesel,145.0,44.8,2.2,39900
bmw, M6,2015,Semi-Auto,34017,Petrol,555.0,28.5,4.4,34147
ford, Tourneo Custom,2019,Manual,9897,Diesel,145.0,30.1,2.0,25995
skoda, Yeti,2017,Semi-Auto,22848,Petrol,145.0,51.4,1.2,13000
merc, M Class,2015,Automatic,21000,Diesel,305.0,39.2,3.0,23750
toyota, Verso,2016,Manual,30000,Petrol,200.0,41.5,1.6,10982
bmw, 8 Series,2019,Automatic,11111,Petrol,150.0,26.9,4.4,65000
bmw, 7 Series,2012,Automatic,66294,Diesel,160.0,50.4,3.0,12500
hyundi, I800,2019,Manual,15492,Diesel,145.0,31.7,2.5,18990
vw, Arteon,2019,Automatic,11,Petrol,145.0,38.7,2.0,28990
ford, Grand C-MAX,2017,Manual,40911,Diesel,150.0,64.2,1.5,9690
bmw, 6 Series,2016,Automatic,17264,Petrol,325.0,32.1,4.4,26976
merc, CLA Class,2014,Manual,82580,Diesel,30.0,64.2,1.8,12795
bmw, 8 Series,2019,Semi-Auto,9731,Diesel,145.0,39.8,3.0,56950
hyundi, I800,2017,Automatic,23870,Diesel,325.0,33.6,2.5,14000
merc, M Class,2013,Semi-Auto,58457,Diesel,200.0,44.8,2.1,17481
bmw, 6 Series,2016,Semi-Auto,39950,Diesel,205.0,49.6,3.0,22500
hyundi, IX35,2013,Automatic,49180,Diesel,305.0,39.2,2.0,8471
vw, Shuttle,2019,Semi-Auto,11514,Diesel,145.0,32.8,2.0,32500
hyundi, IX20,2018,Manual,4909,Petrol,150.0,50.4,1.4,10250
bmw, M4,2019,Semi-Auto,1501,Petrol,145.0,34.0,3.0,49995
vw, Arteon,2017,Semi-Auto,33915,Petrol,145.0,47.1,2.0,18980
audi, A8,2018,Semi-Auto,6173,Diesel,145.0,40.4,3.0,39881
merc, V Class,2018,Manual,11726,Diesel,145.0,46.3,2.1,19998
bmw, 7 Series,2017,Semi-Auto,28998,Petrol,300.0,35.3,4.4,33990
toyota, Prius,2008,Automatic,133107,Hybrid,10.0,65.7,1.5,3995
skoda, Rapid,2014,Manual,29000,Diesel,30.0,64.2,1.6,5890
toyota, Hilux,2020,Manual,50,Diesel,260.0,2.8,2.4,18495
toyota, Avensis,2013,Manual,57480,Diesel,30.0,62.8,2.0,7498
vauxhall, Combo Life,2019,Manual,4912,Diesel,145.0,53.3,1.5,17994
skoda, Rapid,2017,Manual,15261,Petrol,145.0,62.8,1.0,8752
skoda, Yeti,2016,Manual,52325,Petrol,125.0,51.4,1.2,10490
skoda, Kamiq,2019,Automatic,2356,Petrol,145.0,44.1,1.5,19990
merc, SLK,2005,Automatic,63000,Petrol,325.0,32.1,1.8,5200
ford, Grand C-MAX,2017,Manual,19318,Diesel,30.0,64.2,1.5,10798
bmw, M6,2018,Semi-Auto,8207,Petrol,145.0,28.5,4.4,46995
vw, Scirocco,2017,Manual,45245,Diesel,20.0,67.3,2.0,14400
vw, Scirocco,2015,Automatic,36213,Diesel,125.0,53.3,2.0,14255
bmw, X6,2016,Automatic,43600,Diesel,200.0,44.8,3.0,29995
ford, Galaxy,2017,Semi-Auto,26088,Diesel,145.0,52.3,2.0,20600
audi, A7,2018,Automatic,4000,Diesel,145.0,38.2,3.0,39500
hyundi, IX35,2013,Manual,73593,Diesel,145.0,53.3,1.7,7500
ford, Grand Tourneo Connect,2019,Manual,390,Diesel,145.0,61.4,1.5,18500
toyota, Avensis,2016,Manual,47996,Diesel,20.0,67.3,1.6,9590
bmw, 6 Series,2014,Automatic,27782,Diesel,160.0,50.4,3.0,18999
toyota, Prius,2020,Automatic,2250,Hybrid,135.0,64.2,1.8,26000
hyundi, Santa Fe,2019,Semi-Auto,6402,Diesel,145.0,42.8,2.2,30491
merc, SLK,2012,Automatic,47800,Diesel,145.0,56.5,2.1,10499
bmw, M4,2018,Automatic,9210,Petrol,145.0,34.0,3.0,34990
vw, Arteon,2019,Automatic,8401,Diesel,145.0,60.1,2.0,27490
audi, R8,2018,Semi-Auto,3800,Petrol,145.0,23.0,5.2,93950
skoda, Kamiq,2020,Manual,1000,Petrol,145.0,47.9,1.0,17495
vw, CC,2014,Manual,81267,Diesel,30.0,60.1,2.0,7991
merc, V Class,2018,Automatic,13000,Diesel,145.0,45.6,2.1,34000
merc, GLS Class,2019,Semi-Auto,18717,Diesel,145.0,34.0,3.0,54990
hyundi, IX20,2016,Manual,55979,Petrol,125.0,50.4,1.4,7795
ford, Grand C-MAX,2016,Manual,47387,Diesel,30.0,64.2,1.5,9495
toyota, Land Cruiser,2020,Automatic,27,Diesel,145.0,30.1,2.8,45950
hyundi, Santa Fe,2015,Manual,54963,Diesel,200.0,46.3,2.2,13998
skoda, Scala,2019,Semi-Auto,3527,Petrol,150.0,47.1,1.0,15850
skoda, Roomster,2015,Manual,80059,Petrol,145.0,49.6,1.2,4738
hyundi, IX20,2017,Manual,8564,Diesel,145.0,64.2,1.6,8199
hyundi, IX20,2017,Automatic,10843,Petrol,150.0,43.5,1.6,10999
bmw, 6 Series,2019,Semi-Auto,1125,Petrol,145.0,34.5,3.0,39999
skoda, Scala,2020,Manual,1050,Petrol,145.0,49.6,1.0,17000
bmw, M4,2019,Semi-Auto,4786,Petrol,145.0,34.0,3.0,40980
vw, Tiguan Allspace,2018,Semi-Auto,12971,Petrol,145.0,43.5,1.4,27999
merc, CLS Class,2015,Automatic,48126,Diesel,160.0,49.6,3.0,19995
vauxhall, Zafira Tourer,2016,Manual,20770,Petrol,200.0,43.0,1.4,10043
audi, RS4,2013,Automatic,68000,Petrol,555.0,26.4,4.2,23888
hyundi, Santa Fe,2015,Semi-Auto,34203,Diesel,260.0,42.2,2.2,17000
merc, S Class,2019,Semi-Auto,14259,Diesel,145.0,52.3,3.0,45990
merc, CLS Class,2019,Semi-Auto,2619,Petrol,145.0,31.4,2.0,46995
vw, Amarok,2014,Manual,77282,Diesel,260.0,35.3,2.0,13750
vw, Scirocco,2016,Manual,25624,Diesel,20.0,55.4,2.0,14966
vw, Caravelle,2016,Manual,30414,Diesel,235.0,42.8,2.0,29994
hyundi, IX20,2016,Manual,16407,Petrol,125.0,50.4,1.4,8298
hyundi, Santa Fe,2014,Semi-Auto,69059,Diesel,260.0,41.5,2.2,11991
skoda, Rapid,2014,Manual,69000,Petrol,125.0,52.3,1.2,5595
ford, Puma,2019,Manual,1500,Petrol,145.0,50.4,1.0,23500
toyota, Prius,2016,Automatic,31432,Hybrid,0.0,94.1,1.8,16995
vw, Scirocco,2014,Manual,46772,Diesel,20.0,55.4,2.0,10130
bmw, 8 Series,2019,Semi-Auto,8966,Petrol,145.0,33.6,3.0,54991
ford, Galaxy,2016,Manual,21013,Petrol,160.0,43.5,1.5,17315
toyota, Verso,2017,Semi-Auto,15062,Petrol,200.0,42.8,1.8,15490
merc, S Class,2017,Automatic,27000,Hybrid,20.0,61.4,2.1,34948
bmw, X4,2016,Automatic,38900,Diesel,145.0,54.3,2.0,21995
vw, Scirocco,2017,Semi-Auto,9268,Petrol,150.0,34.9,2.0,20891
vw, Caravelle,2019,Semi-Auto,6924,Diesel,145.0,33.6,2.0,41495
vauxhall, Vivaro,2015,Manual,64000,Diesel,235.0,42.8,1.6,14499
merc, V Class,2018,Manual,23075,Diesel,145.0,46.3,2.1,18450
vauxhall, Combo Life,2018,Manual,6000,Diesel,145.0,53.3,1.5,14495
merc, V Class,2019,Semi-Auto,200,Diesel,145.0,36.7,2.0,44995
ford, Puma,2019,Manual,127,Petrol,145.0,50.4,1.0,21700
bmw, M5,2019,Semi-Auto,3256,Petrol,145.0,26.9,4.4,62980
vauxhall, GTC,2015,Manual,29188,Petrol,160.0,47.1,1.4,8927
audi, A7,2019,Semi-Auto,7799,Diesel,145.0,38.2,3.0,35650
ford, Grand C-MAX,2016,Manual,36489,Diesel,30.0,64.2,1.5,9820
bmw, X6,2020,Semi-Auto,3291,Diesel,145.0,33.2,3.0,55995
vauxhall, GTC,2015,Manual,32795,Petrol,160.0,47.1,1.4,7660
vauxhall, Zafira Tourer,2016,Manual,43320,Petrol,200.0,42.2,1.4,9350
merc, GLS Class,2017,Automatic,7208,Diesel,305.0,37.2,3.0,38250
ford, Edge,2017,Manual,19175,Diesel,150.0,48.7,2.0,20495
vw, Amarok,2019,Automatic,10,Diesel,260.0,28.3,3.0,28995
vw, Caravelle,2015,Manual,35977,Diesel,200.0,45.6,2.0,26500
vauxhall, Combo Life,2019,Manual,1686,Petrol,145.0,42.2,1.2,14457
vw, Beetle,2017,Manual,27321,Petrol,145.0,53.3,1.2,11995
ford, Puma,2020,Manual,3000,Petrol,145.0,50.4,1.0,22975
vw, Beetle,2017,Semi-Auto,9984,Petrol,150.0,55.4,1.2,14491
merc, CLS Class,2016,Automatic,26236,Diesel,165.0,51.4,3.0,22421
vw, CC,2013,Manual,62541,Diesel,30.0,60.1,2.0,7820
hyundi, IX20,2011,Automatic,38000,Petrol,200.0,43.6,1.6,6995
hyundi, I40,2014,Manual,59200,Diesel,30.0,65.7,1.7,6490
toyota, Verso,2017,Manual,27518,Diesel,30.0,62.8,1.6,12500
toyota, Avensis,2017,Manual,59097,Diesel,20.0,67.3,1.6,9692
toyota, Prius,2015,Automatic,48911,Hybrid,0.0,68.9,1.8,18795
ford, Grand C-MAX,2018,Manual,36244,Petrol,145.0,54.3,1.0,11998
hyundi, IX35,2015,Manual,47456,Diesel,160.0,51.4,2.0,9995
bmw, M4,2016,Automatic,33113,Petrol,300.0,34.0,3.0,32983
toyota, Land Cruiser,2006,Automatic,113000,Diesel,555.0,31.4,3.0,7240
toyota, Verso,2015,Manual,17684,Diesel,30.0,62.8,1.6,10999
skoda, Kamiq,2019,Manual,4069,Petrol,150.0,47.1,1.0,21990
merc, V Class,2018,Manual,39292,Diesel,145.0,46.3,2.1,19000
hyundi, I800,2019,Manual,2573,Diesel,145.0,31.7,2.5,20998
bmw, 6 Series,2016,Semi-Auto,21050,Diesel,160.0,51.4,3.0,25243
merc, GLB Class,2020,Semi-Auto,2000,Diesel,145.0,46.3,2.0,35400
vw, Amarok,2019,Automatic,9895,Diesel,260.0,36.2,3.0,30999
hyundi, Santa Fe,2016,Manual,25976,Diesel,200.0,47.1,2.2,19360
vw, Scirocco,2016,Semi-Auto,69018,Diesel,125.0,53.3,2.0,12490
vw, Amarok,2019,Automatic,200,Diesel,260.0,28.3,3.0,36990
ford, Grand C-MAX,2017,Manual,47178,Diesel,30.0,64.2,1.5,11899
ford, Grand C-MAX,2018,Semi-Auto,1587,Diesel,150.0,51.4,1.5,15970
ford, KA,2016,Manual,55000,Petrol,30.0,57.7,1.2,5000
vw, Amarok,2020,Automatic,3602,Diesel,260.0,33.6,3.0,33495
vauxhall, Zafira Tourer,2017,Manual,32447,Petrol,205.0,41.5,1.4,9999
skoda, Kamiq,2019,Semi-Auto,2197,Petrol,145.0,44.1,1.5,19250
toyota, Prius,2019,Automatic,7677,Hybrid,135.0,62.8,1.8,24060
vauxhall, Agila,2011,Manual,28299,Petrol,30.0,55.4,1.2,3699
bmw, M5,2014,Automatic,55241,Petrol,555.0,28.5,4.4,23490
merc, GLS Class,2017,Semi-Auto,32875,Diesel,305.0,37.2,3.0,41990
toyota, Hilux,2017,Automatic,8793,Diesel,260.0,36.2,2.4,20630
bmw, M2,2018,Automatic,17000,Petrol,145.0,39.8,3.0,23495
hyundi, IX35,2013,Manual,51400,Diesel,145.0,53.3,1.7,7996
ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145.0,56.6,1.5,15990
skoda, Scala,2019,Manual,10161,Petrol,145.0,49.6,1.0,15995
skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145.0,43.5,1.5,22950
ford, Grand C-MAX,2016,Automatic,24904,Diesel,125.0,56.5,2.0,11699
merc, CLS Class,2016,Semi-Auto,13720,Diesel,165.0,51.4,3.0,22998
vauxhall, Combo Life,2020,Manual,10,Diesel,145.0,50.4,1.5,21295
merc, V Class,2019,Semi-Auto,5927,Diesel,145.0,44.8,2.2,39897
ford, Puma,2019,Manual,883,Petrol,145.0,51.4,1.0,22999
skoda, Scala,2019,Manual,6500,Petrol,145.0,49.6,1.0,14995
ford, Grand C-MAX,2015,Semi-Auto,51250,Diesel,160.0,48.7,2.0,9795
hyundi, Santa Fe,2017,Manual,22531,Diesel,200.0,47.1,2.2,18295
hyundi, IX35,2015,Manual,41309,Diesel,150.0,53.3,1.7,9000
skoda, Kamiq,2020,Manual,1000,Petrol,145.0,49.6,1.0,17495
vauxhall, GTC,2015,Manual,55891,Diesel,125.0,60.1,2.0,7980
audi, A7,2019,Automatic,11500,Diesel,145.0,38.2,3.0,51990
ford, Mustang,2019,Automatic,12,Petrol,145.0,30.7,2.3,35989
hyundi, Santa Fe,2020,Semi-Auto,9,Diesel,145.0,39.2,2.2,37995
merc, X-CLASS,2019,Automatic,10996,Diesel,260.0,35.8,2.3,22995
toyota, GT86,2017,Manual,36284,Petrol,145.0,36.2,2.0,17498
bmw, 7 Series,2019,Semi-Auto,10504,Petrol,145.0,34.5,3.0,46999
merc, S Class,2018,Semi-Auto,2984,Diesel,145.0,48.7,3.0,58099
vw, Beetle,2014,Manual,31872,Diesel,30.0,65.7,1.6,7695
skoda, Kamiq,2019,Manual,1236,Petrol,145.0,47.9,1.0,18999
ford, Galaxy,2017,Manual,34036,Diesel,125.0,56.5,2.0,17999
ford, Galaxy,2016,Automatic,23647,Diesel,145.0,52.3,2.0,17500
audi, RS6,2017,Semi-Auto,20814,Petrol,325.0,29.4,4.0,56990
audi, SQ5,2019,Automatic,1500,Diesel,145.0,34.5,0.0,48800
ford, Edge,2016,Automatic,23743,Diesel,200.0,47.9,2.0,20645
hyundi, I800,2017,Manual,34492,Diesel,145.0,37.7,2.5,14000
toyota, Land Cruiser,2016,Semi-Auto,22583,Diesel,300.0,38.2,2.8,33000
bmw, Z4,2020,Semi-Auto,101,Petrol,145.0,38.7,2.0,30990
hyundi, I800,2018,Manual,33173,Diesel,145.0,37.7,2.5,15499
toyota, Prius,2015,Automatic,51896,Hybrid,0.0,134.5,1.8,15995
ford, KA,2019,Manual,10000,Petrol,145.0,47.9,0.0,9999
vw, Arteon,2018,Semi-Auto,30823,Petrol,145.0,47.1,2.0,19498
bmw, 6 Series,2016,Semi-Auto,25596,Diesel,200.0,49.6,3.0,22910
merc, GLS Class,2018,Automatic,7256,Diesel,145.0,37.2,3.0,41994
vw, Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145.0,46.3,2.0,23990
vauxhall, Combo Life,2018,Manual,34138,Diesel,145.0,53.3,1.5,12816
bmw, X4,2019,Semi-Auto,7141,Diesel,145.0,42.8,2.0,33995
bmw, X6,2013,Automatic,77014,Diesel,300.0,38.2,3.0,15800
vw, Arteon,2019,Manual,3994,Diesel,145.0,52.3,2.0,26000
vw, Beetle,2007,Manual,103500,Petrol,260.0,36.7,1.6,2395
bmw, Z4,2016,Manual,20266,Petrol,200.0,41.5,2.0,14799
bmw, X4,2017,Automatic,13200,Diesel,145.0,47.9,3.0,26400
merc, GLS Class,2017,Automatic,7201,Diesel,150.0,37.2,3.0,38250
hyundi, IX35,2014,Manual,61243,Diesel,145.0,53.3,1.7,7991
merc, CLS Class,2016,Semi-Auto,22525,Diesel,125.0,57.7,2.1,20499
hyundi, IX35,2015,Manual,85614,Diesel,150.0,54.3,1.7,7485
ford, Grand C-MAX,2016,Manual,50592,Diesel,30.0,64.2,1.5,9200
merc, CLS Class,2016,Automatic,42651,Diesel,145.0,56.5,2.1,19383
vw, Arteon,2019,Semi-Auto,5800,Diesel,150.0,50.4,2.0,29371
ford, KA,2009,Manual,24000,Petrol,30.0,55.4,1.2,3695
audi, A7,2019,Automatic,6112,Diesel,145.0,38.7,3.0,41495
ford, Edge,2016,Automatic,22188,Diesel,200.0,47.9,2.0,19900
hyundi, IX20,2016,Automatic,39016,Petrol,160.0,43.5,1.6,8990
bmw, i8,2017,Automatic,9992,Hybrid,135.0,134.5,1.5,59950
bmw, 6 Series,2012,Automatic,27352,Diesel,160.0,51.4,3.0,17199
bmw, X7,2020,Semi-Auto,1501,Diesel,145.0,33.6,3.0,64995
vauxhall, Vivaro,2015,Manual,72717,Diesel,160.0,49.6,1.6,10207
skoda, Rapid,2018,Manual,17200,Petrol,145.0,62.8,1.0,8950
merc, CLS Class,2016,Semi-Auto,28925,Diesel,125.0,57.7,2.1,19998
merc, M Class,2015,Semi-Auto,43910,Petrol,570.0,23.9,5.5,32250
merc, SLK,2004,Automatic,118400,Petrol,325.0,30.7,2.0,3490
vw, California,2019,Automatic,7259,Diesel,260.0,33.2,2.0,57991
audi, RS3,2017,Semi-Auto,17889,Petrol,145.0,34.0,2.5,36990
skoda, Scala,2019,Manual,5027,Petrol,145.0,49.6,1.0,15495
vw, Scirocco,2017,Manual,26628,Diesel,145.0,53.3,2.0,15995
vw, Tiguan Allspace,2019,Automatic,12425,Diesel,145.0,39.2,2.0,27000
merc, V Class,2019,Automatic,20500,Diesel,145.0,48.7,2.1,20950
vw, Amarok,2019,Automatic,21746,Diesel,265.0,33.6,3.0,26991
merc, GL Class,2016,Automatic,13144,Diesel,125.0,55.4,2.1,16499
hyundi, Santa Fe,2019,Automatic,1578,Diesel,145.0,39.2,2.2,34000
bmw, M3,2004,Automatic,55000,Petrol,315.0,23.3,3.2,14950
merc, GLS Class,2017,Automatic,21200,Diesel,145.0,37.2,3.0,42489
merc, CLA Class,2015,Automatic,90740,Diesel,20.0,67.3,2.1,13795
merc, SLK,2015,Semi-Auto,21624,Diesel,145.0,56.5,2.0,14298
ford, Grand C-MAX,2016,Manual,18887,Petrol,30.0,54.3,1.0,10799
vw, California,2019,Semi-Auto,8991,Diesel,260.0,33.2,2.0,56995
skoda, Scala,2019,Manual,637,Petrol,145.0,49.6,1.0,14750
ford, KA,2014,Manual,22888,Petrol,30.0,57.7,1.2,5000
toyota, Hilux,2016,Manual,52689,Diesel,260.0,38.7,2.5,29990
merc, GLS Class,2020,Semi-Auto,452,Diesel,145.0,30.4,3.0,71991
hyundi, IX20,2017,Automatic,7809,Petrol,160.0,43.5,1.6,9399
vw, Scirocco,2017,Manual,16452,Diesel,20.0,55.4,2.0,16995
merc, G Class,2015,Semi-Auto,34400,Diesel,570.0,25.2,3.0,52995
bmw, Z4,2019,Automatic,3644,Petrol,145.0,38.7,2.0,31488
merc, CLA Class,2017,Automatic,57763,Diesel,20.0,67.3,2.1,16000
toyota, Verso,2017,Semi-Auto,24389,Petrol,200.0,42.8,1.8,12690
skoda, Kamiq,2019,Semi-Auto,1248,Petrol,145.0,44.1,1.5,20292
toyota, Verso,2016,Semi-Auto,12068,Petrol,160.0,43.5,1.8,13990
audi, SQ7,2017,Automatic,28000,Diesel,145.0,39.2,4.0,46950
vw, Tiguan Allspace,2019,Semi-Auto,8001,Diesel,145.0,38.7,2.0,25240
skoda, Scala,2020,Semi-Auto,3263,Petrol,145.0,47.1,1.0,15895
merc, V Class,2019,Automatic,2020,Diesel,145.0,36.2,2.0,45394
vw, Arteon,2019,Semi-Auto,7885,Diesel,145.0,50.4,2.0,25750
toyota, GT86,2019,Automatic,3348,Petrol,145.0,32.8,2.0,27060
skoda, Rapid,2017,Manual,40123,Diesel,145.0,74.3,1.6,9495
toyota, Verso,2017,Manual,33890,Diesel,30.0,62.8,1.6,11498
ford, Grand C-MAX,2017,Manual,27070,Diesel,150.0,64.2,1.5,11498
bmw, 6 Series,2016,Automatic,41963,Diesel,160.0,51.4,3.0,19999
toyota, Prius,2016,Automatic,21720,Hybrid,0.0,85.6,1.8,19523
merc, CLS Class,2016,Automatic,53000,Diesel,145.0,56.5,2.1,18995
merc, GLS Class,2016,Automatic,30448,Diesel,300.0,37.2,3.0,41750
vauxhall, GTC,2015,Manual,65688,Diesel,125.0,60.1,2.0,6420
merc, GLS Class,2019,Automatic,10721,Diesel,145.0,37.2,3.0,48502
merc, CLS Class,2013,Automatic,72216,Diesel,200.0,46.3,3.0,12975
skoda, Scala,2019,Manual,5703,Diesel,145.0,57.7,1.6,14995
merc, GL Class,2015,Automatic,40319,Diesel,125.0,56.6,2.1,15999
skoda, Scala,2019,Automatic,1907,Petrol,145.0,47.1,1.0,17990
merc, S Class,2017,Automatic,18066,Diesel,145.0,52.3,2.9,38800
toyota, Verso,2017,Semi-Auto,29476,Petrol,205.0,42.8,1.8,12998
merc, CLS Class,2017,Semi-Auto,30427,Diesel,145.0,57.7,2.1,21480
